id,theme,subtheme,titre,page_wikipedia,qid,image_url,statut,fichier
2-1-002,capitales-chefs-lieux,suisse,Lausanne,Lausanne,Q807,https://upload.wikimedia.org/wikipedia/commons/e/e4/Lausanne_Wiki.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,capitales-chefs-lieux/suisse/2-1-002_lausanne.md
2-1-003,capitales-chefs-lieux,suisse,Genève,Genève,Q71,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Views_of_Geneva_2.jpg/1280px-Views_of_Geneva_2.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-003_geneve.md
2-1-004,capitales-chefs-lieux,suisse,Sion,Sion,Q225146,,no-image,capitales-chefs-lieux/suisse/2-1-004_sion.md
2-1-005,capitales-chefs-lieux,suisse,Fribourg,Fribourg,Q229033,,no-image,capitales-chefs-lieux/suisse/2-1-005_fribourg.md
2-1-006,capitales-chefs-lieux,suisse,Neuchâtel,Neuchâtel,Q69345,https://upload.wikimedia.org/wikipedia/commons/6/69/Vuevilledeneuchatel.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,capitales-chefs-lieux/suisse/2-1-006_neuchatel.md
2-1-007,capitales-chefs-lieux,suisse,Zurich,Zurich,Q72,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/1_zurich_panorama_grossmunster_limmat_river_2012.jpg/1280px-1_zurich_panorama_grossmunster_limmat_river_2012.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-007_zurich.md
2-1-008,capitales-chefs-lieux,suisse,Lucerne,Lucerne,Q4191,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/Karte_Gemeinde_Luzern_2013.png/1280px-Karte_Gemeinde_Luzern_2013.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-008_lucerne.md
2-1-009,capitales-chefs-lieux,suisse,Lugano,Lugano,Q7024,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Lugano_from_Sighignola.jpg/1280px-Lugano_from_Sighignola.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-009_lugano.md
2-1-010,capitales-chefs-lieux,suisse,Saint-Gall,Saint-Gall,Q25607,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/Aerial_View_of_Sankt_Gallen_14.02.2008_14-48-58.JPG/1280px-Aerial_View_of_Sankt_Gallen_14.02.2008_14-48-58.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-010_saint-gall.md
2-1-011,capitales-chefs-lieux,suisse,Coire,Coire,Q69007,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/View_of_Chur.jpg/1280px-View_of_Chur.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-011_coire.md
2-1-012,capitales-chefs-lieux,suisse,Bellinzone,Bellinzone,Q64044,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/Castelgrande_Bellinzona.JPG/1280px-Castelgrande_Bellinzona.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-012_bellinzone.md
2-1-013,capitales-chefs-lieux,suisse,Altdorf,Altdorf,Q435166,,no-image,capitales-chefs-lieux/suisse/2-1-013_altdorf.md
2-1-014,capitales-chefs-lieux,suisse,Schwytz,Schwytz,Q68155,https://upload.wikimedia.org/wikipedia/commons/5/5b/Schwyz.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,capitales-chefs-lieux/suisse/2-1-014_schwytz.md
2-1-015,capitales-chefs-lieux,suisse,Sarnen,Sarnen,Q63964,https://upload.wikimedia.org/wikipedia/commons/1/1d/Sarnen-See.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,capitales-chefs-lieux/suisse/2-1-015_sarnen.md
2-1-016,capitales-chefs-lieux,suisse,Stans,Stans,Q63931,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Ortsmitte_Stans.JPG/1280px-Ortsmitte_Stans.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-016_stans.md
2-1-017,capitales-chefs-lieux,suisse,Glaris,Glaris,Q63912,https://upload.wikimedia.org/wikipedia/commons/9/9e/Picswiss_GL-13-08.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,capitales-chefs-lieux/suisse/2-1-017_glaris.md
2-1-018,capitales-chefs-lieux,suisse,Zoug,Zoug,Q68144,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/City_of_zug_oldtown_aerial_view_%E8%80%81%E9%95%87.jpg/1280px-City_of_zug_oldtown_aerial_view_%E8%80%81%E9%95%87.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-018_zoug.md
2-1-019,capitales-chefs-lieux,suisse,Soleure,Soleure,Q68965,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/Solothurn_2023.jpg/1280px-Solothurn_2023.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-019_soleure.md
2-1-020,capitales-chefs-lieux,suisse,Bâle,Bâle,Q78,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/Basel_-_M%C3%BCnsterpfalz3.jpg/1280px-Basel_-_M%C3%BCnsterpfalz3.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-020_bale.md
2-1-021,capitales-chefs-lieux,suisse,Liestal,Liestal,Q68972,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/Panorama-2000.jpg/1280px-Panorama-2000.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-021_liestal.md
2-1-022,capitales-chefs-lieux,suisse,Schaffhouse,Schaffhouse,Q9009,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/Schaffhausen.jpg/1280px-Schaffhausen.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-022_schaffhouse.md
2-1-023,capitales-chefs-lieux,suisse,Herisau,Herisau,Q63970,https://upload.wikimedia.org/wikipedia/commons/e/e3/Herisau.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,capitales-chefs-lieux/suisse/2-1-023_herisau.md
2-1-024,capitales-chefs-lieux,suisse,Appenzell,Appenzell,Q209270,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/Appenzell_2022.JPG/1280px-Appenzell_2022.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-024_appenzell.md
2-1-025,capitales-chefs-lieux,suisse,Aarau,Aarau,Q14274,https://upload.wikimedia.org/wikipedia/commons/a/a8/Aarau_Altstadt.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,capitales-chefs-lieux/suisse/2-1-025_aarau.md
2-1-026,capitales-chefs-lieux,suisse,Frauenfeld,Frauenfeld,Q68120,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/20080507_1708MESZ_Schloss_Frauenfeld_1680x1050_HDR.jpg/1280px-20080507_1708MESZ_Schloss_Frauenfeld_1680x1050_HDR.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-026_frauenfeld.md
2-1-027,capitales-chefs-lieux,suisse,Delémont,Delémont,Q63896,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Ville_de_Del%C3%A9mont.jpg/1280px-Ville_de_Del%C3%A9mont.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,capitales-chefs-lieux/suisse/2-1-027_delemont.md
1-2-001,drapeaux,europe,France,,,,flag-special,drapeaux/europe/1-2-001_france.md
1-2-002,drapeaux,europe,Allemagne,,,,flag-special,drapeaux/europe/1-2-002_allemagne.md
1-2-003,drapeaux,europe,Italie,,,,flag-special,drapeaux/europe/1-2-003_italie.md
1-2-004,drapeaux,europe,Autriche,,,,flag-special,drapeaux/europe/1-2-004_autriche.md
1-2-005,drapeaux,europe,Union européenne,,,,flag-special,drapeaux/europe/1-2-005_union-europeenne.md
1-2-006,drapeaux,europe,Royaume-Uni,,,,flag-special,drapeaux/europe/1-2-006_royaume-uni.md
1-2-007,drapeaux,europe,Espagne,,,,flag-special,drapeaux/europe/1-2-007_espagne.md
1-2-008,drapeaux,europe,Portugal,,,,flag-special,drapeaux/europe/1-2-008_portugal.md
1-2-009,drapeaux,europe,Norvège,,,,flag-special,drapeaux/europe/1-2-009_norvege.md
1-2-010,drapeaux,europe,Suède,,,,flag-special,drapeaux/europe/1-2-010_suede.md
1-2-011,drapeaux,europe,Grèce,,,,flag-special,drapeaux/europe/1-2-011_grece.md
1-2-012,drapeaux,europe,Irlande,,,,flag-special,drapeaux/europe/1-2-012_irlande.md
1-2-013,drapeaux,europe,Pays-Bas,,,,flag-special,drapeaux/europe/1-2-013_pays-bas.md
1-2-014,drapeaux,europe,Belgique,,,,flag-special,drapeaux/europe/1-2-014_belgique.md
1-2-015,drapeaux,europe,Luxembourg,,,,flag-special,drapeaux/europe/1-2-015_luxembourg.md
1-2-016,drapeaux,europe,Danemark,,,,flag-special,drapeaux/europe/1-2-016_danemark.md
1-2-017,drapeaux,europe,Finlande,,,,flag-special,drapeaux/europe/1-2-017_finlande.md
1-2-018,drapeaux,europe,Islande,,,,flag-special,drapeaux/europe/1-2-018_islande.md
1-2-019,drapeaux,europe,Pologne,,,,flag-special,drapeaux/europe/1-2-019_pologne.md
1-2-020,drapeaux,europe,Tchéquie,,,,flag-special,drapeaux/europe/1-2-020_tchequie.md
1-2-021,drapeaux,europe,Slovaquie,,,,flag-special,drapeaux/europe/1-2-021_slovaquie.md
1-2-022,drapeaux,europe,Hongrie,,,,flag-special,drapeaux/europe/1-2-022_hongrie.md
1-2-023,drapeaux,europe,Slovénie,,,,flag-special,drapeaux/europe/1-2-023_slovenie.md
1-2-024,drapeaux,europe,Croatie,,,,flag-special,drapeaux/europe/1-2-024_croatie.md
1-2-025,drapeaux,europe,Bosnie-Herzégovine,,,,flag-special,drapeaux/europe/1-2-025_bosnie-herzegovine.md
1-2-026,drapeaux,europe,Serbie,,,,flag-special,drapeaux/europe/1-2-026_serbie.md
1-2-027,drapeaux,europe,Monténégro,,,,flag-special,drapeaux/europe/1-2-027_montenegro.md
1-2-028,drapeaux,europe,Macédoine du Nord,,,,flag-special,drapeaux/europe/1-2-028_macedoine-du-nord.md
1-2-029,drapeaux,europe,Albanie,,,,flag-special,drapeaux/europe/1-2-029_albanie.md
1-2-030,drapeaux,europe,Bulgarie,,,,flag-special,drapeaux/europe/1-2-030_bulgarie.md
1-2-031,drapeaux,europe,Roumanie,,,,flag-special,drapeaux/europe/1-2-031_roumanie.md
1-2-032,drapeaux,europe,Moldavie,,,,flag-special,drapeaux/europe/1-2-032_moldavie.md
1-2-033,drapeaux,europe,Ukraine,,,,flag-special,drapeaux/europe/1-2-033_ukraine.md
1-2-034,drapeaux,europe,Biélorussie,,,,flag-special,drapeaux/europe/1-2-034_bielorussie.md
1-2-035,drapeaux,europe,Russie,,,,flag-special,drapeaux/europe/1-2-035_russie.md
1-2-036,drapeaux,europe,Lituanie,,,,flag-special,drapeaux/europe/1-2-036_lituanie.md
1-2-037,drapeaux,europe,Lettonie,,,,flag-special,drapeaux/europe/1-2-037_lettonie.md
1-2-038,drapeaux,europe,Estonie,,,,flag-special,drapeaux/europe/1-2-038_estonie.md
1-2-039,drapeaux,europe,Malte,,,,flag-special,drapeaux/europe/1-2-039_malte.md
1-2-040,drapeaux,europe,Chypre,,,,flag-special,drapeaux/europe/1-2-040_chypre.md
1-2-041,drapeaux,europe,Saint-Marin,,,,flag-special,drapeaux/europe/1-2-041_saint-marin.md
1-2-042,drapeaux,europe,Monaco,,,,flag-special,drapeaux/europe/1-2-042_monaco.md
1-2-043,drapeaux,europe,Andorre,,,,flag-special,drapeaux/europe/1-2-043_andorre.md
1-2-044,drapeaux,europe,Liechtenstein,,,,flag-special,drapeaux/europe/1-2-044_liechtenstein.md
1-3-001,drapeaux,monde,Turquie,,,,flag-special,drapeaux/monde/1-3-001_turquie.md
1-3-002,drapeaux,monde,États-Unis,,,,flag-special,drapeaux/monde/1-3-002_etats-unis.md
1-3-003,drapeaux,monde,Canada,,,,flag-special,drapeaux/monde/1-3-003_canada.md
1-3-004,drapeaux,monde,Brésil,,,,flag-special,drapeaux/monde/1-3-004_bresil.md
1-3-005,drapeaux,monde,Japon,,,,flag-special,drapeaux/monde/1-3-005_japon.md
1-3-006,drapeaux,monde,Chine,,,,flag-special,drapeaux/monde/1-3-006_chine.md
1-3-007,drapeaux,monde,Inde,,,,flag-special,drapeaux/monde/1-3-007_inde.md
1-3-008,drapeaux,monde,Afrique du Sud,,,,flag-special,drapeaux/monde/1-3-008_afrique-du-sud.md
1-3-009,drapeaux,monde,Australie,,,,flag-special,drapeaux/monde/1-3-009_australie.md
1-3-010,drapeaux,monde,Népal,,,,flag-special,drapeaux/monde/1-3-010_nepal.md
1-3-011,drapeaux,monde,Vatican,,,,flag-special,drapeaux/monde/1-3-011_vatican.md
1-3-012,drapeaux,monde,Mexique,,,,flag-special,drapeaux/monde/1-3-012_mexique.md
1-3-013,drapeaux,monde,Argentine,,,,flag-special,drapeaux/monde/1-3-013_argentine.md
1-3-014,drapeaux,monde,Chili,,,,flag-special,drapeaux/monde/1-3-014_chili.md
1-3-015,drapeaux,monde,Colombie,,,,flag-special,drapeaux/monde/1-3-015_colombie.md
1-3-016,drapeaux,monde,Pérou,,,,flag-special,drapeaux/monde/1-3-016_perou.md
1-3-017,drapeaux,monde,Uruguay,,,,flag-special,drapeaux/monde/1-3-017_uruguay.md
1-3-018,drapeaux,monde,Cuba,,,,flag-special,drapeaux/monde/1-3-018_cuba.md
1-3-019,drapeaux,monde,Maroc,,,,flag-special,drapeaux/monde/1-3-019_maroc.md
1-3-020,drapeaux,monde,Tunisie,,,,flag-special,drapeaux/monde/1-3-020_tunisie.md
1-3-021,drapeaux,monde,Algérie,,,,flag-special,drapeaux/monde/1-3-021_algerie.md
1-3-022,drapeaux,monde,Égypte,,,,flag-special,drapeaux/monde/1-3-022_egypte.md
1-3-023,drapeaux,monde,Sénégal,,,,flag-special,drapeaux/monde/1-3-023_senegal.md
1-3-024,drapeaux,monde,Côte d'Ivoire,,,,flag-special,drapeaux/monde/1-3-024_cote-d-ivoire.md
1-3-025,drapeaux,monde,Nigeria,,,,flag-special,drapeaux/monde/1-3-025_nigeria.md
1-3-026,drapeaux,monde,Cameroun,,,,flag-special,drapeaux/monde/1-3-026_cameroun.md
1-3-027,drapeaux,monde,Ghana,,,,flag-special,drapeaux/monde/1-3-027_ghana.md
1-3-028,drapeaux,monde,Kenya,,,,flag-special,drapeaux/monde/1-3-028_kenya.md
1-3-029,drapeaux,monde,Éthiopie,,,,flag-special,drapeaux/monde/1-3-029_ethiopie.md
1-3-030,drapeaux,monde,Corée du Sud,,,,flag-special,drapeaux/monde/1-3-030_coree-du-sud.md
1-3-031,drapeaux,monde,Thaïlande,,,,flag-special,drapeaux/monde/1-3-031_thailande.md
1-3-032,drapeaux,monde,Vietnam,,,,flag-special,drapeaux/monde/1-3-032_vietnam.md
1-3-033,drapeaux,monde,Indonésie,,,,flag-special,drapeaux/monde/1-3-033_indonesie.md
1-3-034,drapeaux,monde,Philippines,,,,flag-special,drapeaux/monde/1-3-034_philippines.md
1-3-035,drapeaux,monde,Singapour,,,,flag-special,drapeaux/monde/1-3-035_singapour.md
1-3-036,drapeaux,monde,Malaisie,,,,flag-special,drapeaux/monde/1-3-036_malaisie.md
1-3-037,drapeaux,monde,Pakistan,,,,flag-special,drapeaux/monde/1-3-037_pakistan.md
1-3-038,drapeaux,monde,Bangladesh,,,,flag-special,drapeaux/monde/1-3-038_bangladesh.md
1-3-039,drapeaux,monde,Iran,,,,flag-special,drapeaux/monde/1-3-039_iran.md
1-3-040,drapeaux,monde,Irak,,,,flag-special,drapeaux/monde/1-3-040_irak.md
1-3-041,drapeaux,monde,Arabie saoudite,,,,flag-special,drapeaux/monde/1-3-041_arabie-saoudite.md
1-3-042,drapeaux,monde,Israël,,,,flag-special,drapeaux/monde/1-3-042_israel.md
1-3-043,drapeaux,monde,Émirats arabes unis,,,,flag-special,drapeaux/monde/1-3-043_emirats-arabes-unis.md
1-3-044,drapeaux,monde,Qatar,,,,flag-special,drapeaux/monde/1-3-044_qatar.md
1-3-045,drapeaux,monde,Liban,,,,flag-special,drapeaux/monde/1-3-045_liban.md
1-3-046,drapeaux,monde,Jordanie,,,,flag-special,drapeaux/monde/1-3-046_jordanie.md
1-3-047,drapeaux,monde,Kazakhstan,,,,flag-special,drapeaux/monde/1-3-047_kazakhstan.md
1-3-048,drapeaux,monde,Nouvelle-Zélande,,,,flag-special,drapeaux/monde/1-3-048_nouvelle-zelande.md
1-3-049,drapeaux,monde,Sri Lanka,,,,flag-special,drapeaux/monde/1-3-049_sri-lanka.md
1-3-050,drapeaux,monde,Mongolie,,,,flag-special,drapeaux/monde/1-3-050_mongolie.md
1-1-001,drapeaux,suisse,Suisse,,,,flag-special,drapeaux/suisse/1-1-001_suisse.md
1-1-002,drapeaux,suisse,Genève,,,,flag-special,drapeaux/suisse/1-1-002_geneve.md
1-1-003,drapeaux,suisse,Vaud,,,,flag-special,drapeaux/suisse/1-1-003_vaud.md
1-1-004,drapeaux,suisse,Valais,,,,flag-special,drapeaux/suisse/1-1-004_valais.md
1-1-005,drapeaux,suisse,Fribourg,,,,flag-special,drapeaux/suisse/1-1-005_fribourg.md
1-1-006,drapeaux,suisse,Neuchâtel,,,,flag-special,drapeaux/suisse/1-1-006_neuchatel.md
1-1-007,drapeaux,suisse,Berne,,,,flag-special,drapeaux/suisse/1-1-007_berne.md
1-1-008,drapeaux,suisse,Zurich,,,,flag-special,drapeaux/suisse/1-1-008_zurich.md
1-1-009,drapeaux,suisse,Appenzell Rhodes-Extérieures,,,,flag-special,drapeaux/suisse/1-1-009_appenzell-rhodes-exterieures.md
1-1-010,drapeaux,suisse,Appenzell Rhodes-Intérieures,,,,flag-special,drapeaux/suisse/1-1-010_appenzell-rhodes-interieures.md
1-1-011,drapeaux,suisse,Argovie,,,,flag-special,drapeaux/suisse/1-1-011_argovie.md
1-1-012,drapeaux,suisse,Bâle-Campagne,,,,flag-special,drapeaux/suisse/1-1-012_bale-campagne.md
1-1-013,drapeaux,suisse,Bâle-Ville,,,,flag-special,drapeaux/suisse/1-1-013_bale-ville.md
1-1-014,drapeaux,suisse,Glaris,,,,flag-special,drapeaux/suisse/1-1-014_glaris.md
1-1-015,drapeaux,suisse,Grisons,,,,flag-special,drapeaux/suisse/1-1-015_grisons.md
1-1-016,drapeaux,suisse,Jura,,,,flag-special,drapeaux/suisse/1-1-016_jura.md
1-1-017,drapeaux,suisse,Lucerne,,,,flag-special,drapeaux/suisse/1-1-017_lucerne.md
1-1-018,drapeaux,suisse,Nidwald,,,,flag-special,drapeaux/suisse/1-1-018_nidwald.md
1-1-019,drapeaux,suisse,Obwald,,,,flag-special,drapeaux/suisse/1-1-019_obwald.md
1-1-020,drapeaux,suisse,Saint-Gall,,,,flag-special,drapeaux/suisse/1-1-020_saint-gall.md
1-1-021,drapeaux,suisse,Schaffhouse,,,,flag-special,drapeaux/suisse/1-1-021_schaffhouse.md
1-1-022,drapeaux,suisse,Schwytz,,,,flag-special,drapeaux/suisse/1-1-022_schwytz.md
1-1-023,drapeaux,suisse,Soleure,,,,flag-special,drapeaux/suisse/1-1-023_soleure.md
1-1-024,drapeaux,suisse,Thurgovie,,,,flag-special,drapeaux/suisse/1-1-024_thurgovie.md
1-1-025,drapeaux,suisse,Tessin,,,,flag-special,drapeaux/suisse/1-1-025_tessin.md
1-1-026,drapeaux,suisse,Uri,,,,flag-special,drapeaux/suisse/1-1-026_uri.md
1-1-027,drapeaux,suisse,Zoug,,,,flag-special,drapeaux/suisse/1-1-027_zoug.md
4-3-001,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Rhône,Rhône,Q602,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/Saint-benezet_in_southeastern_France.jpg/1280px-Saint-benezet_in_southeastern_France.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-001_rhone.md
4-3-002,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Rhin,Rhin,Q584,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cb/Rhine_Rhein_Basel_2006_871.JPG/1280px-Rhine_Rhein_Basel_2006_871.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-002_rhin.md
4-3-003,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Danube,Danube,Q1653,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/43/Golubac.JPG/1280px-Golubac.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-003_danube.md
4-3-004,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Nil,Nil,Q3392,https://upload.wikimedia.org/wikipedia/commons/d/d8/Agilkia.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-004_nil.md
4-3-005,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Amazone,Amazone,Q1173793,,no-image,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-005_amazone.md
4-3-006,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Mississippi,Mississippi,Q1177955,,no-image,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-006_mississippi.md
4-3-007,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Gange,Gange,Q5089,https://upload.wikimedia.org/wikipedia/commons/b/b9/Varanasiganga.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-007_gange.md
4-3-008,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Yangtsé,Yangtsé,Q5413,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/Qutang_Gorge_on_Changjiang.jpg/1280px-Qutang_Gorge_on_Changjiang.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-008_yangtse.md
4-3-009,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Mékong,Mékong,Q41179,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/Mekong-GD.jpg/1280px-Mekong-GD.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-009_mekong.md
4-3-010,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Elbe,Elbe,Q411192,,no-image,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-010_elbe.md
4-3-011,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Oder,Oder,Q552,https://upload.wikimedia.org/wikipedia/commons/4/4a/%D0%A3%D1%80%D0%BE%D1%86%D0%BB%D0%B0%D1%9E%D1%81%D0%BA%D1%96%D1%8F_%D0%B7%D0%B0%D0%BC%D0%B0%D0%BB%D1%91%D1%9E%D0%BA%D1%96_12.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-011_oder.md
4-3-012,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Vistule,Vistule,Q548,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/Uj%C5%9Bcie_Narwi_do_Wis%C5%82y_%28cropped%29.JPG/1280px-Uj%C5%9Bcie_Narwi_do_Wis%C5%82y_%28cropped%29.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-012_vistule.md
4-3-013,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Volga,Volga,Q626,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/89/Volga_Ulyanovsk-oliv.jpg/1280px-Volga_Ulyanovsk-oliv.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-013_volga.md
4-3-014,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Don,Don,Q1238889,,no-image,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-014_don.md
4-3-015,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Dniepr,Dniepr,Q40855,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/Dniepr_river_in_Kyiv.jpg/1280px-Dniepr_river_in_Kyiv.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-015_dniepr.md
4-3-016,lacs-mers-oceans-rivieres,fleuves-et-rivieres,Dniestr,Dniestr,Q131210,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/Dniester_river_near_%C5%A2ipova.jpg/1280px-Dniester_river_near_%C5%A2ipova.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/fleuves-et-rivieres/4-3-016_dniestr.md
